ID,Age,Income,Education,Marital_Status,Total_Spending,Total_Purchases,Total_Children,Recency,NumWebVisitsMonth,Cluster_KMeans,Customer_Segment,Cluster_HAC,HAC_Segment,Cluster_GMM,GMM_Segment
5043,74,26997.0,Basic,Married,434,13,0,89,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
339,53,57091.0,PhD,Married,496,18,1,82,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
378,54,52531.0,Graduation,Married,794,21,0,68,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
5543,59,57811.0,Graduation,Together,802,25,1,49,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
6055,46,71626.0,Graduation,Married,1305,19,0,94,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
5841,59,60894.0,Graduation,Together,832,26,1,61,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
6658,53,59868.0,Graduation,Together,1194,32,1,37,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
4603,65,65695.0,PhD,Married,656,21,1,50,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
8427,69,64857.0,Master,Single,1540,23,0,78,4,1,Premium Customers,0,Premium Customers,2,Standard Customers
7143,70,74805.0,2n Cycle,Together,820,26,1,14,2,1,Premium Customers,1,Standard Customers,2,Standard Customers
8789,36,59060.0,2n Cycle,Married,274,14,1,77,4,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
4554,60,47009.0,Graduation,Together,448,17,1,89,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
1650,65,81843.0,Master,Married,1643,27,0,13,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
9212,63,72828.0,Master,Married,1678,28,1,17,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
4246,43,6560.0,Master,Single,373,2,0,2,17,0,Budget Shoppers,2,Budget Shoppers,2,Standard Customers
158,80,71604.0,PhD,Together,1196,17,0,3,4,1,Premium Customers,1,Standard Customers,2,Standard Customers
5621,56,48752.0,Graduation,Married,316,17,2,8,9,2,Standard Customers,2,Budget Shoppers,2,Standard Customers
5147,77,90842.0,Graduation,Single,1424,27,0,57,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
11039,50,51948.0,Graduation,Married,311,13,1,51,5,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
9495,43,71853.0,Graduation,Together,1149,17,0,29,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
9386,63,50127.0,Graduation,Together,320,13,1,88,6,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
873,76,62845.0,Master,Married,1178,28,2,3,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
4698,42,50150.0,PhD,Married,410,16,0,32,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
7793,49,62061.0,Graduation,Together,800,24,1,12,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
1745,63,85696.0,PhD,Divorced,1313,20,0,88,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
10590,69,76542.0,PhD,Together,1483,23,0,91,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
5080,32,70515.0,Graduation,Single,1258,17,0,12,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
3834,63,69627.0,Graduation,Single,861,23,1,35,5,1,Premium Customers,1,Standard Customers,2,Standard Customers
7712,79,62159.0,PhD,Single,634,19,0,68,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
1065,62,80695.0,Graduation,Single,1918,19,0,85,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
1343,57,58554.0,Graduation,Together,586,22,2,55,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
9967,51,53034.0,Graduation,Divorced,447,22,2,30,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
6181,75,52203.0,2n Cycle,Together,939,27,0,36,6,2,Standard Customers,0,Premium Customers,2,Standard Customers
10507,48,59601.0,2n Cycle,Divorced,797,15,1,14,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
2674,67,75154.0,Master,Single,1143,16,1,79,3,1,Premium Customers,1,Standard Customers,2,Standard Customers
5675,65,50611.0,PhD,Divorced,493,22,1,98,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
4743,56,56242.0,PhD,Married,971,28,1,72,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
8773,54,57420.0,Master,Together,322,15,1,22,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
2963,46,75507.0,Graduation,Together,1440,21,0,56,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
4405,69,63915.0,Master,Married,789,23,2,2,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
3421,57,63841.0,Master,Divorced,908,22,1,64,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
10490,56,51039.0,PhD,Married,417,14,2,11,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
9958,53,65685.0,Graduation,Married,769,21,1,54,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
6613,55,44511.0,Master,Married,727,26,1,39,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
8402,72,67087.0,Master,Married,794,22,1,40,4,2,Standard Customers,0,Premium Customers,2,Standard Customers
618,48,69389.0,PhD,Married,797,22,1,17,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
6376,46,57537.0,Graduation,Single,545,19,1,83,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
7000,53,65704.0,2n Cycle,Single,817,23,0,18,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
2561,59,63810.0,Graduation,Single,1371,23,1,45,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
1362,53,31907.0,Graduation,Single,449,14,0,75,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
3388,58,70844.0,Graduation,Divorced,294,17,2,16,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
4682,67,51876.0,Graduation,Married,310,13,0,88,1,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
8204,54,78041.0,2n Cycle,Married,1319,18,0,93,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
5221,68,52852.0,Graduation,Married,879,26,1,93,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
1232,43,70038.0,PhD,Together,1244,17,0,54,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
1927,52,69401.0,2n Cycle,Together,690,17,1,41,2,2,Standard Customers,1,Standard Customers,2,Standard Customers
6652,60,77343.0,Graduation,Married,1134,17,0,28,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
6246,72,73892.0,Graduation,Single,1507,23,0,40,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
6875,60,32727.0,PhD,Together,529,17,0,38,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
4399,56,68695.0,Graduation,Together,1091,16,0,3,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
2525,51,38410.0,PhD,Married,534,18,0,65,6,2,Standard Customers,0,Premium Customers,2,Standard Customers
8233,75,64866.0,Master,Widow,556,21,1,9,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
9483,66,57957.0,Graduation,Together,637,25,1,24,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
10524,62,49476.0,Master,Divorced,795,22,1,29,2,2,Standard Customers,1,Standard Customers,2,Standard Customers
4406,55,67419.0,Graduation,Together,1471,25,1,29,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
25,67,65148.0,Graduation,Married,1115,21,1,9,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
217,69,64857.0,Master,Single,1540,23,0,78,4,1,Premium Customers,0,Premium Customers,2,Standard Customers
9559,64,57072.0,PhD,Married,1034,27,1,79,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
2849,46,60474.0,Graduation,Single,1180,31,1,25,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
7787,65,62807.0,Graduation,Together,819,23,1,83,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
8370,49,75484.0,2n Cycle,Together,1159,18,1,50,4,1,Premium Customers,0,Premium Customers,2,Standard Customers
9988,49,70379.0,Master,Single,860,25,1,84,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
2939,55,79419.0,Master,Together,1631,15,0,96,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
5763,53,49854.0,Master,Together,380,18,1,63,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
3478,54,60585.0,PhD,Married,736,30,2,17,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
7250,47,57867.0,Graduation,Together,612,25,1,48,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
10770,66,65492.0,Graduation,Married,1045,26,0,73,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
2072,56,53374.0,PhD,Together,1064,21,1,34,9,2,Standard Customers,1,Standard Customers,2,Standard Customers
9463,66,71706.0,Graduation,Together,1443,25,1,16,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
6318,37,68487.0,Graduation,Married,1366,30,0,48,4,1,Premium Customers,1,Standard Customers,2,Standard Customers
4093,50,53253.0,Master,Together,436,19,2,61,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
3594,52,54108.0,Master,Married,747,32,2,74,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
3584,70,49667.0,PhD,Single,1396,22,0,35,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
851,53,57136.0,Master,Married,642,26,2,48,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
7706,50,46772.0,2n Cycle,Together,1048,30,1,88,8,1,Premium Customers,1,Standard Customers,2,Standard Customers
3967,54,78931.0,PhD,Married,943,24,0,19,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
10128,67,53977.0,Graduation,Together,907,27,1,21,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
486,37,84219.0,Graduation,Married,1198,18,0,27,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
9451,60,73538.0,Graduation,Married,1658,26,1,92,7,1,Premium Customers,1,Standard Customers,2,Standard Customers
9264,39,79529.0,Graduation,Married,1638,22,0,1,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
2853,45,51766.0,Graduation,Single,275,12,1,74,5,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
1490,63,55759.0,Graduation,Married,854,26,1,84,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
4278,42,87188.0,PhD,Single,1923,19,0,73,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
8643,54,69930.0,Graduation,Together,1662,22,0,21,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
2408,49,58597.0,Graduation,Married,733,32,2,20,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
202,77,82032.0,PhD,Widow,1234,17,0,54,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
6050,50,57036.0,2n Cycle,Married,1513,26,1,33,9,2,Standard Customers,1,Standard Customers,2,Standard Customers
125,67,53083.0,2n Cycle,Together,271,17,2,65,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
3463,50,69283.0,PhD,Married,904,27,1,41,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
10530,66,67786.0,PhD,Widow,1156,16,0,0,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
1079,54,71969.0,PhD,Married,1086,19,1,59,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
8920,58,59235.0,Master,Single,1128,28,1,4,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
3852,64,74881.0,Master,Together,964,27,2,48,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
528,47,65819.0,Graduation,Married,1383,20,0,99,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
5589,61,51983.0,Graduation,Divorced,793,24,1,95,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
591,68,66033.0,Graduation,Widow,677,20,1,76,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
7725,60,76800.0,2n Cycle,Married,641,16,0,33,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
8091,69,63943.0,Graduation,Married,1106,17,1,50,5,1,Premium Customers,1,Standard Customers,2,Standard Customers
5462,51,67445.0,Graduation,Married,1174,32,1,63,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
2793,49,70179.0,PhD,Divorced,1034,26,1,10,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
4828,71,79865.0,Graduation,Divorced,792,21,1,12,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
7476,61,63972.0,Master,Single,1269,23,1,93,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
4390,71,75315.0,Graduation,Together,841,23,1,14,2,2,Standard Customers,0,Premium Customers,2,Standard Customers
10478,75,55517.0,PhD,Married,633,23,2,53,9,2,Standard Customers,1,Standard Customers,2,Standard Customers
1081,68,75283.0,PhD,Married,1019,25,3,26,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
6257,49,60482.0,Master,Single,507,17,1,81,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
9952,78,78093.0,Master,Together,1105,17,0,53,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
3503,75,82460.0,Graduation,Divorced,974,15,0,78,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
4608,38,81361.0,Graduation,Divorced,778,27,0,18,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
2471,60,61482.0,Graduation,Married,299,12,0,39,2,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
5185,70,74268.0,Graduation,Married,892,13,0,83,2,1,Premium Customers,1,Standard Customers,2,Standard Customers
7022,54,76445.0,Graduation,Married,1410,21,1,2,6,1,Premium Customers,0,Premium Customers,2,Standard Customers
5272,60,53843.0,Master,Married,562,20,1,64,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
2565,70,70638.0,Master,Divorced,1334,20,0,69,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
8969,48,71855.0,Graduation,Married,1141,25,1,59,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
4656,35,51250.0,2n Cycle,Single,710,24,1,28,9,2,Standard Customers,1,Standard Customers,2,Standard Customers
9971,61,65526.0,PhD,Married,506,17,1,22,2,2,Standard Customers,1,Standard Customers,2,Standard Customers
6729,37,68655.0,Graduation,Single,1538,21,0,95,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
9242,35,64509.0,Graduation,Single,1722,19,0,19,4,1,Premium Customers,1,Standard Customers,2,Standard Customers
10099,41,55434.0,Graduation,Married,882,24,1,21,4,1,Premium Customers,1,Standard Customers,2,Standard Customers
3298,69,52973.0,Master,Married,1152,31,1,92,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
8286,60,51717.0,PhD,Together,122,8,1,55,7,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
5120,43,66664.0,2n Cycle,Together,1289,19,0,78,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
6097,66,50664.0,Graduation,Single,561,24,2,64,9,2,Standard Customers,1,Standard Customers,2,Standard Customers
8041,54,47111.0,PhD,Widow,1092,21,1,35,9,2,Standard Customers,1,Standard Customers,2,Standard Customers
252,62,41003.0,PhD,Divorced,601,17,0,11,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
3859,78,73059.0,PhD,Together,1095,26,1,36,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
10906,77,46681.0,PhD,Together,425,16,2,52,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
3427,70,59821.0,PhD,Married,734,26,1,11,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
5209,71,50002.0,Graduation,Divorced,638,19,1,21,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
10711,80,69755.0,Graduation,Married,894,22,0,23,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
6575,44,56386.0,Graduation,Together,612,25,2,51,9,2,Standard Customers,1,Standard Customers,2,Standard Customers
3091,44,75774.0,2n Cycle,Together,823,21,1,27,4,1,Premium Customers,0,Premium Customers,2,Standard Customers
7005,44,58684.0,Graduation,Single,813,21,0,71,2,2,Standard Customers,1,Standard Customers,2,Standard Customers
6409,58,57136.0,Graduation,Divorced,1179,20,0,18,6,1,Premium Customers,0,Premium Customers,2,Standard Customers
8395,64,82014.0,Graduation,Single,1511,22,0,48,6,1,Premium Customers,0,Premium Customers,2,Standard Customers
2295,71,62670.0,PhD,Married,825,22,1,57,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
1378,53,50334.0,2n Cycle,Together,694,23,1,24,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
1165,67,50729.0,PhD,Single,496,24,2,62,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
6457,49,64892.0,Graduation,Divorced,902,24,1,77,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
6912,58,63246.0,PhD,Married,772,22,2,60,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
5299,55,69084.0,PhD,Married,1586,25,1,43,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
4127,58,77766.0,PhD,Married,1529,34,1,97,6,1,Premium Customers,1,Standard Customers,2,Standard Customers
1964,74,86610.0,Graduation,Together,1603,18,0,66,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
3389,55,69016.0,Graduation,Married,1533,34,1,61,5,1,Premium Customers,1,Standard Customers,2,Standard Customers
1891,45,78789.0,Master,Divorced,1754,16,0,12,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
9256,54,58350.0,Graduation,Single,1001,27,1,5,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
295,36,81217.0,Graduation,Single,1157,22,0,77,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
7397,74,49090.0,Graduation,Single,688,21,1,45,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
6349,38,61787.0,Master,Divorced,1319,19,0,71,5,1,Premium Customers,0,Premium Customers,2,Standard Customers
550,73,62335.0,Graduation,Divorced,708,21,1,87,2,2,Standard Customers,0,Premium Customers,2,Standard Customers
4676,74,73705.0,Master,Widow,1695,25,2,86,5,1,Premium Customers,1,Standard Customers,2,Standard Customers
8852,49,61064.0,Graduation,Married,1080,28,1,80,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
1958,52,55012.0,PhD,Together,660,25,1,85,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
7732,47,64813.0,Graduation,Married,745,20,1,81,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
10340,41,35196.0,Graduation,Together,497,18,1,68,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
10091,69,60230.0,Graduation,Single,1067,17,1,78,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
3498,49,55424.0,PhD,Married,877,25,1,6,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
1000,64,74881.0,Master,Together,964,27,2,48,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
3828,74,71107.0,Graduation,Married,1327,28,1,61,4,1,Premium Customers,0,Premium Customers,2,Standard Customers
2499,67,75342.0,2n Cycle,Single,563,18,1,38,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
10092,71,70044.0,Graduation,Divorced,1504,26,1,46,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
7500,58,79146.0,Graduation,Single,564,19,2,33,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
48,61,55761.0,Graduation,Together,184,10,1,97,6,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
10814,78,70321.0,Graduation,Together,1376,25,0,6,4,1,Premium Customers,0,Premium Customers,2,Standard Customers
9710,56,58086.0,PhD,Divorced,792,23,1,80,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
9292,73,81795.0,Graduation,Married,1382,23,0,74,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
7881,79,66835.0,Master,Married,1033,24,0,21,2,2,Standard Customers,0,Premium Customers,2,Standard Customers
5847,56,69901.0,Graduation,Divorced,882,23,1,95,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
3571,64,63342.0,PhD,Together,1101,19,1,48,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
7807,51,44989.0,Graduation,Married,369,16,1,26,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
5092,76,51569.0,PhD,Widow,467,19,1,39,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
5883,53,77981.0,Graduation,Married,664,21,1,78,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
2118,61,62905.0,2n Cycle,Married,622,20,1,68,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
6616,50,59481.0,Graduation,Together,461,16,1,47,2,2,Standard Customers,1,Standard Customers,2,Standard Customers
2797,48,72117.0,Graduation,Married,1073,26,1,34,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
9167,69,67131.0,Graduation,Married,976,26,1,72,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
2631,43,71853.0,Graduation,Together,1149,17,0,29,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
8895,40,70596.0,Graduation,Single,968,21,0,68,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
8584,73,85431.0,PhD,Together,1165,17,0,54,0,1,Premium Customers,0,Premium Customers,2,Standard Customers
2681,41,65370.0,2n Cycle,Married,461,19,0,1,1,1,Premium Customers,1,Standard Customers,2,Standard Customers
9645,57,64590.0,Graduation,Married,1338,24,0,98,6,1,Premium Customers,0,Premium Customers,2,Standard Customers
10678,66,71232.0,Graduation,Together,917,25,1,91,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
1513,46,60839.0,2n Cycle,Together,1250,29,2,72,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
6173,46,77298.0,Graduation,Together,969,24,1,46,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
7002,70,62535.0,Graduation,Single,398,14,1,13,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
762,44,75774.0,2n Cycle,Together,823,21,1,27,4,1,Premium Customers,0,Premium Customers,2,Standard Customers
2831,49,78416.0,Graduation,Together,1179,26,1,99,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
9284,67,53977.0,Graduation,Together,907,27,1,21,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
6237,59,7144.0,PhD,Single,416,25,2,92,0,2,Standard Customers,1,Standard Customers,2,Standard Customers
1619,69,90369.0,Graduation,Married,1588,17,0,2,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
1990,51,63159.0,PhD,Single,1797,17,0,74,3,1,Premium Customers,1,Standard Customers,2,Standard Customers
269,62,46757.0,PhD,Single,1143,21,1,71,9,2,Standard Customers,1,Standard Customers,2,Standard Customers
10177,71,72071.0,Graduation,Divorced,1338,20,1,4,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
5782,43,58582.0,2n Cycle,Together,763,22,1,15,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
10057,74,72282.0,Graduation,Single,1331,22,0,70,7,1,Premium Customers,0,Premium Customers,2,Standard Customers
9166,57,63967.0,Graduation,Married,882,23,1,57,2,2,Standard Customers,1,Standard Customers,2,Standard Customers
1440,47,52513.0,2n Cycle,Together,1149,25,0,84,7,1,Premium Customers,1,Standard Customers,2,Standard Customers
5302,39,78394.0,Graduation,Together,1428,16,0,13,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
4687,67,80739.0,Master,Married,1633,24,0,92,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
7129,63,54693.0,PhD,Married,929,31,1,72,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
7849,55,80336.0,PhD,Married,1052,25,0,12,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
332,68,47743.0,Graduation,Married,275,14,1,56,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
9847,70,62972.0,2n Cycle,Married,587,16,1,39,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
531,71,57333.0,PhD,Divorced,1662,33,1,55,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
3170,68,68148.0,Master,Together,1042,15,0,86,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
9931,62,4023.0,PhD,Married,9,15,2,29,19,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
1168,47,72159.0,PhD,Married,1401,21,0,62,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
9595,64,64260.0,Graduation,Together,1574,14,0,1,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
10163,41,82733.0,PhD,Single,1323,20,0,28,4,1,Premium Customers,0,Premium Customers,2,Standard Customers
9029,53,70116.0,PhD,Married,1536,23,0,73,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
521,40,54006.0,Graduation,Together,581,18,1,42,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
1459,59,69063.0,PhD,Married,928,14,1,16,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
1630,46,61825.0,Graduation,Single,424,15,1,56,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
3254,54,70886.0,Graduation,Married,960,14,1,65,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
3678,52,60208.0,Graduation,Widow,656,29,2,13,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
8602,61,69932.0,Graduation,Divorced,1049,26,1,97,4,1,Premium Customers,0,Premium Customers,2,Standard Customers
6715,77,60200.0,PhD,Single,685,25,1,3,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
3766,66,33051.0,Master,Widow,835,21,0,15,9,2,Standard Customers,0,Premium Customers,2,Standard Customers
1570,74,69702.0,PhD,Together,1039,26,1,8,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
3426,50,70300.0,Graduation,Divorced,1596,26,1,89,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
3074,41,70643.0,PhD,Married,1828,18,0,66,6,1,Premium Customers,0,Premium Customers,2,Standard Customers
6461,56,62772.0,Master,Single,946,23,1,74,2,2,Standard Customers,1,Standard Customers,2,Standard Customers
10702,41,52413.0,Graduation,Single,450,17,1,67,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
5113,54,86979.0,PhD,Divorced,1702,16,0,67,2,1,Premium Customers,1,Standard Customers,2,Standard Customers
10858,50,76532.0,Graduation,Together,820,25,2,38,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
2961,43,42081.0,Graduation,Married,382,15,1,86,6,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
2747,37,67546.0,PhD,Married,2126,20,0,90,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
1743,51,69719.0,Graduation,Single,801,11,0,99,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
4619,80,113734.0,PhD,Single,277,27,0,9,1,2,Standard Customers,1,Standard Customers,2,Standard Customers
8780,75,59292.0,PhD,Together,507,18,1,71,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
10951,57,45688.0,Graduation,Married,306,14,1,20,4,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
544,71,62820.0,Graduation,Married,976,14,0,51,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
17,54,60491.0,PhD,Married,1028,28,1,81,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
5832,65,92556.0,2n Cycle,Together,1263,21,0,32,0,1,Premium Customers,0,Premium Customers,2,Standard Customers
5544,55,67384.0,Graduation,Single,1490,22,1,32,5,1,Premium Customers,1,Standard Customers,2,Standard Customers
6417,54,80573.0,Master,Together,1564,24,0,85,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
7101,62,52278.0,PhD,Widow,1198,31,1,24,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
3283,53,70932.0,2n Cycle,Married,909,22,1,57,3,1,Premium Customers,1,Standard Customers,2,Standard Customers
7966,66,80982.0,Graduation,Single,1191,30,2,48,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
